subject,night,condition,type,time_span,feature,data
MD22R,0,Known Alarm,imu,last_30min,ss_std,339.5295285806454
MD22R,0,Known Alarm,imu,last_30min,ss_std_60,231.20047476825474
MD22R,0,Known Alarm,imu,last_hour,ss_max,1469.53125
MD22R,0,Known Alarm,imu,last_hour,ss_max_60,1469.53125
MD22R,0,Known Alarm,imu,last_hour,ss_max_position,0.0
MD22R,0,Known Alarm,imu,last_hour,ss_mean,507.37165185714287
MD22R,0,Known Alarm,imu,last_hour,ss_mean_60,878.05664075
MD22R,0,Known Alarm,imu,last_hour,ss_median,506.210938
MD22R,0,Known Alarm,imu,last_hour,ss_median_60,768.2421875
MD22R,0,Known Alarm,imu,last_hour,ss_number,7.0
MD22R,0,Known Alarm,imu,last_hour,ss_number_60,4.0
MD22R,0,Known Alarm,imu,last_hour,ss_skewness,0.6225850816430173
MD22R,0,Known Alarm,imu,last_hour,ss_skewness_60,0.8025383835412883
MD22R,0,Known Alarm,imu,last_hour,ss_std,548.1109070836084
MD22R,0,Known Alarm,imu,last_hour,ss_std_60,416.2454889376059
MD22R,0,Known Alarm,imu,total,ss_max,4348.828125
MD22R,0,Known Alarm,imu,total,ss_max_60,4348.828125
MD22R,0,Known Alarm,imu,total,ss_max_position,0.37669639318995385
MD22R,0,Known Alarm,imu,total,ss_mean,958.2744564782608
MD22R,0,Known Alarm,imu,total,ss_mean_60,1157.6541940526315
MD22R,0,Known Alarm,imu,total,ss_median,495.039062
MD22R,0,Known Alarm,imu,total,ss_median_60,707.304687
MD22R,0,Known Alarm,imu,total,ss_number,23.0
MD22R,0,Known Alarm,imu,total,ss_number_60,19.0
MD22R,0,Known Alarm,imu,total,ss_skewness,1.5337079314032875
MD22R,0,Known Alarm,imu,total,ss_skewness_60,1.3889644118512399
MD22R,0,Known Alarm,imu,total,ss_std,1118.439353399699
MD22R,0,Known Alarm,imu,total,ss_std_60,1134.7212224677198
MD22R,0,Known Alarm,selfreport,last_30min,ss_max,829.179687
MD22R,0,Known Alarm,selfreport,last_30min,ss_max_60,829.179687
MD22R,0,Known Alarm,selfreport,last_30min,ss_max_position,0.27450235750862284
MD22R,0,Known Alarm,selfreport,last_30min,ss_mean,592.3697913333333
MD22R,0,Known Alarm,selfreport,last_30min,ss_mean_60,592.3697913333333
MD22R,0,Known Alarm,selfreport,last_30min,ss_median,483.359375
MD22R,0,Known Alarm,selfreport,last_30min,ss_median_60,483.359375
MD22R,0,Known Alarm,selfreport,last_30min,ss_number,3.0
MD22R,0,Known Alarm,selfreport,last_30min,ss_number_60,3.0
MD22R,0,Known Alarm,selfreport,last_30min,ss_skewness,0.7004494959061552
MD22R,0,Known Alarm,selfreport,last_30min,ss_skewness_60,0.7004494959061552
MD22R,0,Known Alarm,selfreport,last_30min,ss_std,205.29844674606684
MD22R,0,Known Alarm,selfreport,last_30min,ss_std_60,205.29844674606684
MD22R,0,Known Alarm,selfreport,last_hour,ss_max,1571.601563
MD22R,0,Known Alarm,selfreport,last_hour,ss_max_60,1571.601563
MD22R,0,Known Alarm,selfreport,last_hour,ss_max_position,0.0
MD22R,0,Known Alarm,selfreport,last_hour,ss_mean,893.29101575
MD22R,0,Known Alarm,selfreport,last_hour,ss_mean_60,893.29101575
MD22R,0,Known Alarm,selfreport,last_hour,ss_median,768.4960934999999
MD22R,0,Known Alarm,selfreport,last_hour,ss_median_60,768.4960934999999
MD22R,0,Known Alarm,selfreport,last_hour,ss_number,4.0
MD22R,0,Known Alarm,selfreport,last_hour,ss_number_60,4.0
MD22R,0,Known Alarm,selfreport,last_hour,ss_skewness,0.8037158878730156
MD22R,0,Known Alarm,selfreport,last_hour,ss_skewness_60,0.8037158878730156
MD22R,0,Known Alarm,selfreport,last_hour,ss_std,476.9846123215828
MD22R,0,Known Alarm,selfreport,last_hour,ss_std_60,476.9846123215828
MD22R,0,Known Alarm,selfreport,total,ss_max,4348.828125
MD22R,0,Known Alarm,selfreport,total,ss_max_60,4348.828125
MD22R,0,Known Alarm,selfreport,total,ss_max_position,0.37281321347031965
MD22R,0,Known Alarm,selfreport,total,ss_mean,1088.13867185
MD22R,0,Known Alarm,selfreport,total,ss_mean_60,1145.0925164210526
MD22R,0,Known Alarm,selfreport,total,ss_median,601.4257809999999
MD22R,0,Known Alarm,selfreport,total,ss_median_60,707.304687
MD22R,0,Known Alarm,selfreport,total,ss_number,20.0
MD22R,0,Known Alarm,selfreport,total,ss_number_60,19.0
MD22R,0,Known Alarm,selfreport,total,ss_skewness,1.4554412779311212
MD22R,0,Known Alarm,selfreport,total,ss_skewness_60,1.4286936004480373
MD22R,0,Known Alarm,selfreport,total,ss_std,1129.7509233667927
MD22R,0,Known Alarm,selfreport,total,ss_std_60,1130.825275622811
MD22R,1,Known Alarm,imu,last_30min,ss_max,947.5
MD22R,1,Known Alarm,imu,last_30min,ss_max_60,947.5
MD22R,1,Known Alarm,imu,last_30min,ss_max_position,0.07081201637741107
MD22R,1,Known Alarm,imu,last_30min,ss_mean,356.6093748
MD22R,1,Known Alarm,imu,last_30min,ss_mean_60,356.6093748
MD22R,1,Known Alarm,imu,last_30min,ss_median,158.867187
MD22R,1,Known Alarm,imu,last_30min,ss_median_60,158.867187
MD22R,1,Known Alarm,imu,last_30min,ss_number,5.0
MD22R,1,Known Alarm,imu,last_30min,ss_number_60,5.0
MD22R,1,Known Alarm,imu,last_30min,ss_skewness,1.1460965314125517
MD22R,1,Known Alarm,imu,last_30min,ss_skewness_60,1.1460965314125517
MD22R,1,Known Alarm,imu,last_30min,ss_std,350.37160006136975
MD22R,1,Known Alarm,imu,last_30min,ss_std_60,350.37160006136975
MD22R,1,Known Alarm,imu,last_hour,ss_max,947.5
MD22R,1,Known Alarm,imu,last_hour,ss_max_60,947.5
MD22R,1,Known Alarm,imu,last_hour,ss_max_position,0.5354615218838226
MD22R,1,Known Alarm,imu,last_hour,ss_mean,324.27556836363635
MD22R,1,Known Alarm,imu,last_hour,ss_mean_60,355.49218770000004
MD22R,1,Known Alarm,imu,last_hour,ss_median,315.78125
MD22R,1,Known Alarm,imu,last_hour,ss_median_60,335.33203149999997
MD22R,1,Known Alarm,imu,last_hour,ss_number,11.0
MD22R,1,Known Alarm,imu,last_hour,ss_number_60,10.0
MD22R,1,Known Alarm,imu,last_hour,ss_skewness,0.9868276628999836
MD22R,1,Known Alarm,imu,last_hour,ss_skewness_60,1.0047206526706463
MD22R,1,Known Alarm,imu,last_hour,ss_std,272.6910656423156
MD22R,1,Known Alarm,imu,last_hour,ss_std_60,265.91804654491233
MD22R,1,Known Alarm,imu,total,ss_max,2527.8125
MD22R,1,Known Alarm,imu,total,ss_max_60,2527.8125
MD22R,1,Known Alarm,imu,total,ss_max_position,0.35356078395953755
MD22R,1,Known Alarm,imu,total,ss_mean,570.6184896111112
MD22R,1,Known Alarm,imu,total,ss_mean_60,682.5234375333333
MD22R,1,Known Alarm,imu,total,ss_median,353.61328100000003
MD22R,1,Known Alarm,imu,total,ss_median_60,416.328125
MD22R,1,Known Alarm,imu,total,ss_number,36.0
MD22R,1,Known Alarm,imu,total,ss_number_60,30.0
MD22R,1,Known Alarm,imu,total,ss_skewness,1.6760521798426224
MD22R,1,Known Alarm,imu,total,ss_skewness_60,1.565391000161118
MD22R,1,Known Alarm,imu,total,ss_std,650.4768797232541
MD22R,1,Known Alarm,imu,total,ss_std_60,657.9733764439618
MD22R,1,Known Alarm,selfreport,last_30min,ss_max,902.304687
MD22R,1,Known Alarm,selfreport,last_30min,ss_max_60,902.304687
MD22R,1,Known Alarm,selfreport,last_30min,ss_max_position,0.4985053088357449
MD22R,1,Known Alarm,selfreport,last_30min,ss_mean,446.66992174999996
MD22R,1,Known Alarm,selfreport,last_30min,ss_mean_60,591.6927083333334
MD22R,1,Known Alarm,selfreport,last_30min,ss_median,436.38671899999997
MD22R,1,Known Alarm,selfreport,last_30min,ss_median_60,517.890625
MD22R,1,Known Alarm,selfreport,last_30min,ss_number,4.0
MD22R,1,Known Alarm,selfreport,last_30min,ss_number_60,3.0
MD22R,1,Known Alarm,selfreport,last_30min,ss_skewness,0.08997748550232888
MD22R,1,Known Alarm,selfreport,last_30min,ss_skewness_60,0.44911787928087865
MD22R,1,Known Alarm,selfreport,last_30min,ss_std,369.85798124148806
MD22R,1,Known Alarm,selfreport,last_30min,ss_std_60,281.0742564904747
MD22R,1,Known Alarm,selfreport,last_hour,ss_max,1296.367188
MD22R,1,Known Alarm,selfreport,last_hour,ss_max_60,1296.367188
MD22R,1,Known Alarm,selfreport,last_hour,ss_max_position,0.0
MD22R,1,Known Alarm,selfreport,last_hour,ss_mean,447.68554712499997
MD22R,1,Known Alarm,selfreport,last_hour,ss_mean_60,509.9107145714286
MD22R,1,Known Alarm,selfreport,last_hour,ss_median,335.33203149999997
MD22R,1,Known Alarm,selfreport,last_hour,ss_median_60,354.882813
MD22R,1,Known Alarm,selfreport,last_hour,ss_number,8.0
MD22R,1,Known Alarm,selfreport,last_hour,ss_number_60,7.0
MD22R,1,Known Alarm,selfreport,last_hour,ss_skewness,0.8978021151678663
MD22R,1,Known Alarm,selfreport,last_hour,ss_skewness_60,0.7925517409690899
MD22R,1,Known Alarm,selfreport,last_hour,ss_std,447.74302346632544
MD22R,1,Known Alarm,selfreport,last_hour,ss_std_60,444.68833720373664
MD22R,1,Known Alarm,selfreport,total,ss_max,2527.8125
MD22R,1,Known Alarm,selfreport,total,ss_max_60,2527.8125
MD22R,1,Known Alarm,selfreport,total,ss_max_position,0.3706525963681592
MD22R,1,Known Alarm,selfreport,total,ss_mean,585.1459098235293
MD22R,1,Known Alarm,selfreport,total,ss_mean_60,733.7673609999999
MD22R,1,Known Alarm,selfreport,total,ss_median,353.867188
MD22R,1,Known Alarm,selfreport,total,ss_median_60,502.65625
MD22R,1,Known Alarm,selfreport,total,ss_number,34.0
MD22R,1,Known Alarm,selfreport,total,ss_number_60,27.0
MD22R,1,Known Alarm,selfreport,total,ss_skewness,1.5750396248827387
MD22R,1,Known Alarm,selfreport,total,ss_skewness_60,1.4258018338046012
MD22R,1,Known Alarm,selfreport,total,ss_std,672.2140320328178
MD22R,1,Known Alarm,selfreport,total,ss_std_60,679.7857365867166
MD26R,0,Unknown Alarm,imu,last_30min,ss_max,485.898438
MD26R,0,Unknown Alarm,imu,last_30min,ss_max_60,485.898438
MD26R,0,Unknown Alarm,imu,last_30min,ss_max_position,0.7298433692501912
MD26R,0,Unknown Alarm,imu,last_30min,ss_mean,218.59863275
MD26R,0,Unknown Alarm,imu,last_30min,ss_mean_60,336.296875
MD26R,0,Unknown Alarm,imu,last_30min,ss_median,142.363281
MD26R,0,Unknown Alarm,imu,last_30min,ss_median_60,435.625
MD26R,0,Unknown Alarm,imu,last_30min,ss_number,8.0
MD26R,0,Unknown Alarm,imu,last_30min,ss_number_60,5.0
MD26R,0,Unknown Alarm,imu,last_30min,ss_skewness,0.3618526491621713
MD26R,0,Unknown Alarm,imu,last_30min,ss_skewness_60,-0.3862786773271822
MD26R,0,Unknown Alarm,imu,last_30min,ss_std,211.24231616057685
MD26R,0,Unknown Alarm,imu,last_30min,ss_std_60,178.3393111744731
MD26R,0,Unknown Alarm,imu,last_hour,ss_max,691.054687
MD26R,0,Unknown Alarm,imu,last_hour,ss_max_60,691.054687
MD26R,0,Unknown Alarm,imu,last_hour,ss_max_position,0.19832953107950013
MD26R,0,Unknown Alarm,imu,last_hour,ss_mean,250.41852671428572
MD26R,0,Unknown Alarm,imu,last_hour,ss_mean_60,341.8320313
MD26R,0,Unknown Alarm,imu,last_hour,ss_median,190.8593755
MD26R,0,Unknown Alarm,imu,last_hour,ss_median_60,336.34765649999997
MD26R,0,Unknown Alarm,imu,last_hour,ss_number,14.0
MD26R,0,Unknown Alarm,imu,last_hour,ss_number_60,10.0
MD26R,0,Unknown Alarm,imu,last_hour,ss_skewness,0.5247565375924408
MD26R,0,Unknown Alarm,imu,last_hour,ss_skewness_60,0.22687391494500553
MD26R,0,Unknown Alarm,imu,last_hour,ss_std,224.2624534196614
MD26R,0,Unknown Alarm,imu,last_hour,ss_std_60,200.2552009206496
MD26R,0,Unknown Alarm,imu,total,ss_max,3607.421875
MD26R,0,Unknown Alarm,imu,total,ss_max_60,3607.421875
MD26R,0,Unknown Alarm,imu,total,ss_max_position,0.01670803334002563
MD26R,0,Unknown Alarm,imu,total,ss_mean,374.626865641791
MD26R,0,Unknown Alarm,imu,total,ss_mean_60,476.7480468653846
MD26R,0,Unknown Alarm,imu,total,ss_median,190.351562
MD26R,0,Unknown Alarm,imu,total,ss_median_60,362.5
MD26R,0,Unknown Alarm,imu,total,ss_number,67.0
MD26R,0,Unknown Alarm,imu,total,ss_number_60,52.0
MD26R,0,Unknown Alarm,imu,total,ss_skewness,3.7786822196073384
MD26R,0,Unknown Alarm,imu,total,ss_skewness_60,3.552234056075345
MD26R,0,Unknown Alarm,imu,total,ss_std,560.4734283253757
MD26R,0,Unknown Alarm,imu,total,ss_std_60,599.13013774628
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_max,563.085938
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_max_60,563.085938
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_max_position,0.30073947873389434
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_mean,248.75
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_mean_60,346.14843759999997
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_median,217.265625
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_median_60,401.09375
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_number,7.0
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_number_60,5.0
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_skewness,0.1616609070801701
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_skewness_60,-0.18303796995400956
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_std,222.0141693223855
MD26R,0,Unknown Alarm,selfreport,last_30min,ss_std_60,180.08931500912286
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_max,755.039063
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_max_60,755.039063
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_max_position,0.0
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_mean,319.1974432727273
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_mean_60,388.96267366666666
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_median,352.34375
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_median_60,401.09375
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_number,11.0
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_number_60,9.0
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_skewness,0.23177556582911377
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_skewness_60,0.3091174596695781
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_std,239.2986963241999
MD26R,0,Unknown Alarm,selfreport,last_hour,ss_std_60,203.62734245969477
MD26R,0,Unknown Alarm,selfreport,total,ss_max,3607.421875
MD26R,0,Unknown Alarm,selfreport,total,ss_max_60,3607.421875
MD26R,0,Unknown Alarm,selfreport,total,ss_max_position,0.35002712025487226
MD26R,0,Unknown Alarm,selfreport,total,ss_mean,139.857337
MD26R,0,Unknown Alarm,selfreport,total,ss_mean_60,321.31199058695654
MD26R,0,Unknown Alarm,selfreport,total,ss_median,29.882813
MD26R,0,Unknown Alarm,selfreport,total,ss_median_60,122.3046875
MD26R,0,Unknown Alarm,selfreport,total,ss_number,115.0
MD26R,0,Unknown Alarm,selfreport,total,ss_number_60,46.0
MD26R,0,Unknown Alarm,selfreport,total,ss_skewness,6.653553825890373
MD26R,0,Unknown Alarm,selfreport,total,ss_skewness_60,4.300155487191111
MD26R,0,Unknown Alarm,selfreport,total,ss_std,406.1568688350904
MD26R,0,Unknown Alarm,selfreport,total,ss_std_60,601.2349334467497
MD26R,1,Spontaneous,imu,last_30min,ss_max,453.90625
MD26R,1,Spontaneous,imu,last_30min,ss_max_60,453.90625
MD26R,1,Spontaneous,imu,last_30min,ss_max_position,0.18337773093530144
MD26R,1,Spontaneous,imu,last_30min,ss_mean,145.24088541666666
MD26R,1,Spontaneous,imu,last_30min,ss_mean_60,208.75976550000001
MD26R,1,Spontaneous,imu,last_30min,ss_median,103.2617185
MD26R,1,Spontaneous,imu,last_30min,ss_median_60,146.6796875
MD26R,1,Spontaneous,imu,last_30min,ss_number,12.0
MD26R,1,Spontaneous,imu,last_30min,ss_number_60,8.0
MD26R,1,Spontaneous,imu,last_30min,ss_skewness,0.9736786160281947
MD26R,1,Spontaneous,imu,last_30min,ss_skewness_60,0.674065487947926
MD26R,1,Spontaneous,imu,last_30min,ss_std,146.30846892482683
MD26R,1,Spontaneous,imu,last_30min,ss_std_60,140.39936597498883
MD26R,1,Spontaneous,imu,last_hour,ss_max,823.085937
MD26R,1,Spontaneous,imu,last_hour,ss_max_60,823.085937
MD26R,1,Spontaneous,imu,last_hour,ss_max_position,0.1490997969331992
MD26R,1,Spontaneous,imu,last_hour,ss_mean,194.95008677777776
MD26R,1,Spontaneous,imu,last_hour,ss_mean_60,244.32477678571425
MD26R,1,Spontaneous,imu,last_hour,ss_median,119.511719
MD26R,1,Spontaneous,imu,last_hour,ss_median_60,159.1210935
MD26R,1,Spontaneous,imu,last_hour,ss_number,18.0
MD26R,1,Spontaneous,imu,last_hour,ss_number_60,14.0
MD26R,1,Spontaneous,imu,last_hour,ss_skewness,1.7931775488688242
MD26R,1,Spontaneous,imu,last_hour,ss_skewness_60,1.7232397789215064
MD26R,1,Spontaneous,imu,last_hour,ss_std,203.46334489228806
MD26R,1,Spontaneous,imu,last_hour,ss_std_60,205.56922270901774
MD26R,1,Spontaneous,imu,total,ss_max,2132.734375
MD26R,1,Spontaneous,imu,total,ss_max_60,2132.734375
MD26R,1,Spontaneous,imu,total,ss_max_position,0.5962832118228171
MD26R,1,Spontaneous,imu,total,ss_mean,350.44522370454547
MD26R,1,Spontaneous,imu,total,ss_mean_60,445.2958409852941
MD26R,1,Spontaneous,imu,total,ss_median,198.7304685
MD26R,1,Spontaneous,imu,total,ss_median_60,273.37890600000003
MD26R,1,Spontaneous,imu,total,ss_number,88.0
MD26R,1,Spontaneous,imu,total,ss_number_60,68.0
MD26R,1,Spontaneous,imu,total,ss_skewness,2.107596424815258
MD26R,1,Spontaneous,imu,total,ss_skewness_60,1.8893276659226288
MD26R,1,Spontaneous,imu,total,ss_std,435.9723056669515
MD26R,1,Spontaneous,imu,total,ss_std_60,454.43214985125354
MD26R,1,Spontaneous,selfreport,last_30min,ss_max,1270.46875
MD26R,1,Spontaneous,selfreport,last_30min,ss_max_60,1270.46875
MD26R,1,Spontaneous,selfreport,last_30min,ss_max_position,0.007617229101245652
MD26R,1,Spontaneous,selfreport,last_30min,ss_mean,596.4322913333334
MD26R,1,Spontaneous,selfreport,last_30min,ss_mean_60,891.8945309999999
MD26R,1,Spontaneous,selfreport,last_30min,ss_median,513.320312
MD26R,1,Spontaneous,selfreport,last_30min,ss_median_60,891.8945309999999
MD26R,1,Spontaneous,selfreport,last_30min,ss_number,3.0
MD26R,1,Spontaneous,selfreport,last_30min,ss_number_60,2.0
MD26R,1,Spontaneous,selfreport,last_30min,ss_skewness,0.23577189981138771
MD26R,1,Spontaneous,selfreport,last_30min,ss_skewness_60,4.806235602833371e-16
MD26R,1,Spontaneous,selfreport,last_30min,ss_std,636.5628362526267
MD26R,1,Spontaneous,selfreport,last_30min,ss_std_60,535.3847948746022
MD26R,1,Spontaneous,selfreport,last_hour,ss_max,1269.960938
MD26R,1,Spontaneous,selfreport,last_hour,ss_max_60,1269.960938
MD26R,1,Spontaneous,selfreport,last_hour,ss_max_position,0.5038642139539026
MD26R,1,Spontaneous,selfreport,last_hour,ss_mean,446.225586125
MD26R,1,Spontaneous,selfreport,last_hour,ss_mean_60,585.6835938333334
MD26R,1,Spontaneous,selfreport,last_hour,ss_median,383.828125
MD26R,1,Spontaneous,selfreport,last_hour,ss_median_60,465.5859375
MD26R,1,Spontaneous,selfreport,last_hour,ss_number,8.0
MD26R,1,Spontaneous,selfreport,last_hour,ss_number_60,6.0
MD26R,1,Spontaneous,selfreport,last_hour,ss_skewness,0.8113734377043971
MD26R,1,Spontaneous,selfreport,last_hour,ss_skewness_60,0.6433975551607081
MD26R,1,Spontaneous,selfreport,last_hour,ss_std,436.11886947141346
MD26R,1,Spontaneous,selfreport,last_hour,ss_std_60,415.6042179525083
MD26R,1,Spontaneous,selfreport,total,ss_max,1957.03125
MD26R,1,Spontaneous,selfreport,total,ss_max_60,1957.03125
MD26R,1,Spontaneous,selfreport,total,ss_max_position,0.10421272293896185
MD26R,1,Spontaneous,selfreport,total,ss_mean,310.2641157727273
MD26R,1,Spontaneous,selfreport,total,ss_mean_60,733.9919705555556
MD26R,1,Spontaneous,selfreport,total,ss_median,38.2617185
MD26R,1,Spontaneous,selfreport,total,ss_median_60,417.851563
MD26R,1,Spontaneous,selfreport,total,ss_number,22.0
MD26R,1,Spontaneous,selfreport,total,ss_number_60,9.0
MD26R,1,Spontaneous,selfreport,total,ss_skewness,2.0023490064291822
MD26R,1,Spontaneous,selfreport,total,ss_skewness_60,0.7648725864984172
MD26R,1,Spontaneous,selfreport,total,ss_std,565.0757192870659
MD26R,1,Spontaneous,selfreport,total,ss_std_60,704.2540789293151
ME18L,0,Unknown Alarm,imu,last_30min,ss_max,1758.476562
ME18L,0,Unknown Alarm,imu,last_30min,ss_max_60,1758.476562
ME18L,0,Unknown Alarm,imu,last_30min,ss_max_position,0.022851686760873836
ME18L,0,Unknown Alarm,imu,last_30min,ss_mean,898.4960935
ME18L,0,Unknown Alarm,imu,last_30min,ss_mean_60,1758.476562
ME18L,0,Unknown Alarm,imu,last_30min,ss_median,898.4960935
ME18L,0,Unknown Alarm,imu,last_30min,ss_median_60,1758.476562
ME18L,0,Unknown Alarm,imu,last_30min,ss_number,2.0
ME18L,0,Unknown Alarm,imu,last_30min,ss_number_60,1.0
ME18L,0,Unknown Alarm,imu,last_30min,ss_skewness,0.0
ME18L,0,Unknown Alarm,imu,last_30min,ss_skewness_60,0.0
ME18L,0,Unknown Alarm,imu,last_30min,ss_std,1216.1960419286681
ME18L,0,Unknown Alarm,imu,last_hour,ss_max,1758.476563
ME18L,0,Unknown Alarm,imu,last_hour,ss_max_60,1758.476563
ME18L,0,Unknown Alarm,imu,last_hour,ss_max_position,0.5114814222576582
ME18L,0,Unknown Alarm,imu,last_hour,ss_mean,509.47544642857144
ME18L,0,Unknown Alarm,imu,last_hour,ss_mean_60,509.47544642857144
ME18L,0,Unknown Alarm,imu,last_hour,ss_median,183.242187
ME18L,0,Unknown Alarm,imu,last_hour,ss_median_60,183.242187
ME18L,0,Unknown Alarm,imu,last_hour,ss_number,7.0
ME18L,0,Unknown Alarm,imu,last_hour,ss_number_60,7.0
ME18L,0,Unknown Alarm,imu,last_hour,ss_skewness,1.3834390985036593
ME18L,0,Unknown Alarm,imu,last_hour,ss_skewness_60,1.3834390985036593
ME18L,0,Unknown Alarm,imu,last_hour,ss_std,611.2136712480315
ME18L,0,Unknown Alarm,imu,last_hour,ss_std_60,611.2136712480315
ME18L,0,Unknown Alarm,imu,total,ss_max,2568.945313
ME18L,0,Unknown Alarm,imu,total,ss_max_60,2568.945313
ME18L,0,Unknown Alarm,imu,total,ss_max_position,0.31241687789433903
ME18L,0,Unknown Alarm,imu,total,ss_mean,576.2326388888889
ME18L,0,Unknown Alarm,imu,total,ss_mean_60,829.343498
ME18L,0,Unknown Alarm,imu,total,ss_median,271.601562
ME18L,0,Unknown Alarm,imu,total,ss_median_60,594.0625
ME18L,0,Unknown Alarm,imu,total,ss_number,45.0
ME18L,0,Unknown Alarm,imu,total,ss_number_60,31.0
ME18L,0,Unknown Alarm,imu,total,ss_skewness,1.3318679418397974
ME18L,0,Unknown Alarm,imu,total,ss_skewness_60,0.9408455400873339
ME18L,0,Unknown Alarm,imu,total,ss_std,714.4953556489207
ME18L,0,Unknown Alarm,imu,total,ss_std_60,732.0537874429846
ME18L,0,Unknown Alarm,selfreport,last_30min,ss_max,1729.53125
ME18L,0,Unknown Alarm,selfreport,last_30min,ss_max_60,1729.53125
ME18L,0,Unknown Alarm,selfreport,last_30min,ss_max_position,0.0
ME18L,0,Unknown Alarm,selfreport,last_30min,ss_mean,444.00390600000003
ME18L,0,Unknown Alarm,selfreport,last_30min,ss_mean_60,1729.53125
ME18L,0,Unknown Alarm,selfreport,last_30min,ss_median,20.2343745
ME18L,0,Unknown Alarm,selfreport,last_30min,ss_median_60,1729.53125
